trial,alpha_1.0,alpha_1.5,alpha_2.0,alpha_2.5,alpha_3.0,adaptive
746,2.4076440447917826,1.736174047129262,1.736174047129262,1.0796819238993047,1.0796819238993047,2.4076440447917826
747,2.1059194361448395,3.969439136118965,1.8937794527557208,1.8937794527557208,1.8937794527557208,3.969439136118965
748,8.673217848409436,9.623337135668981,9.751199204967902,9.751199204967902,9.751199204967902,8.673217848409436
749,11.790439715459362,11.790439715459362,11.790439715459362,11.790439715459362,11.790439715459362,11.790439715459362
750,4.936428618078525,2.222386457873249,2.222386457873249,2.5582053628891543,2.5582053628891543,2.222386457873249
751,2.8997332856181868,7.781814911995666,7.775237100447815,7.676615561493252,7.522780234432703,7.781814911995666
752,3.0165057925476746,3.6018299426775173,5.978181288768321,5.978181288768321,5.978181288768321,3.0165057925476746
753,1.144197775312427,1.144197775312427,3.190521117458691,3.190521117458691,1.9020327158054473,1.144197775312427
754,2.1265561738398273,2.1265561738398273,2.1265561738398273,2.1265561738398273,1.7672202411445237,2.1265561738398273
755,4.715002500877163,4.969901304715352,4.9942771620964885,4.9942771620964885,4.9942771620964885,4.715002500877163
756,2.521488579599429,2.521488579599429,2.521488579599429,2.521488579599429,2.862352994103239,2.521488579599429
757,5.897300240697493,5.838423374471585,3.6318052200778386,3.6318052200778386,3.6318052200778386,5.897300240697493
758,1.0,1.0,1.0,1.0,1.0,1.0
759,3.6835885574389207,3.6835885574389207,3.6835885574389207,3.6835885574389207,3.6295862089649504,3.6835885574389207
760,4.781492124165202,4.866495346006664,4.791282146644366,4.791282146644366,4.825816843211719,4.7978498687696804
761,1.7968275563663072,1.7968275563663072,1.7968275563663072,1.7968275563663072,1.7968275563663072,1.7968275563663072
762,1.3232857148003923,6.30269772481895,6.30269772481895,6.30269772481895,6.30269772481895,1.3232857148003923
763,8.316383993626959,8.90306961967898,3.7199902447745,4.118938762019254,4.118938762019254,8.90306961967898
764,2.5457668231295494,6.220614265654381,6.220614265654381,6.220614265654381,8.668158170239968,2.5457668231295494
765,1.1865185135795038,1.1865185135795038,1.348422948742886,1.348422948742886,1.348422948742886,1.1865185135795038
766,4.324063844737055,3.904636364605304,4.064635403253953,3.70945404611817,3.40808364631093,6.533232919358891
767,3.4941150538641166,3.4941150538641166,3.4941150538641166,3.4941150538641166,3.4941150538641166,3.4941150538641166
768,2.6243977804402907,2.6243977804402907,2.6243977804402907,4.237527255855214,4.237527255855214,2.6243977804402907
769,3.3751201828075055,3.3751201828075055,3.4190842096718477,3.420949438018927,3.420949438018927,3.3751201828075055
770,5.152067411664043,3.098957835672959,3.098957835672959,3.1634265348281674,3.1634265348281674,4.6244892213675355
771,2.905374866868871,2.9571688611042233,3.751841168055241,3.751841168055241,3.751841168055241,2.9571688611042233
772,4.931323236622749,5.1150260596133315,3.819255831486197,3.819255831486197,4.455846923298563,4.931323236622749
773,3.0345588420176273,3.0345588420176273,2.6395025766638356,2.6395025766638356,2.4758267825559908,3.0345588420176273
774,1.3460559596559325,1.3460559596559325,1.3460559596559325,1.3460559596559325,1.3460559596559325,1.3460559596559325
775,4.094047210975818,3.587259835357655,3.587259835357655,3.587259835357655,3.587259835357655,4.094047210975818
776,3.582547117460245,3.582547117460245,6.114296889938775,6.114296889938775,6.114296889938775,3.582547117460245
777,1.0,1.9636775630258714,3.303150408201184,3.303150408201184,3.303150408201184,1.0
778,4.697014726944058,4.4649172507346195,4.4649172507346195,4.4649172507346195,4.4649172507346195,5.212278297631272
779,4.7104695180304565,4.7104695180304565,4.940364593522979,2.842397065226729,2.842397065226729,4.7104695180304565
780,2.0879803917748427,6.424526955000483,4.962963299723061,4.962963299723061,2.170573831577522,2.0879803917748427
781,11.056028863099067,9.373776657638528,9.087243827106558,9.087243827106558,9.087243827106558,11.056028863099067
782,1.5299330997030454,3.6569437361842656,3.6569437361842656,3.3731245859769357,3.1800203135646843,3.6630830694386534
783,1.7025867009917197,4.4821502123187535,4.261902480055777,4.261902480055777,2.9761792749649336,1.7025867009917197
784,1.1966780891591808,1.1966780891591808,1.1966780891591808,1.1966780891591808,1.1966780891591808,1.1966780891591808
785,1.4123434487678381,1.4123434487678381,1.4123434487678381,1.4123434487678381,1.4123434487678381,1.4123434487678381
786,3.491769075418196,1.614592098079741,4.065203563351664,4.142705100203737,4.142705100203737,3.446954034363184
787,1.6253300967820223,4.138249198344857,4.138249198344857,5.929544942432175,4.701168502646009,1.6253300967820223
788,1.6667363046400794,1.6667363046400794,1.6667363046400794,1.457729773857366,1.457729773857366,1.6667363046400794
789,1.9381501504847178,1.9381501504847178,1.9381501504847178,1.9381501504847178,1.9381501504847178,1.9381501504847178
790,1.0239475034205072,2.349476264010499,2.680927243344794,2.680927243344794,4.877955338532421,1.0239475034205072
791,4.165770932585178,4.3604139104285755,4.3604139104285755,6.20347662841226,6.20347662841226,4.398020460259184
792,3.710212099267306,3.710212099267306,6.522299565651861,6.522299565651861,6.522299565651861,3.710212099267306
793,1.0,1.0,1.0,1.0,1.0,1.0
794,1.6070970541281355,1.9031144603717105,1.9031144603717105,1.9031144603717105,1.9031144603717105,1.6070970541281355
795,10.367836345882834,1.954822139665779,1.954822139665779,1.954822139665779,1.104230148422546,5.087607590444656
796,4.551487780649547,4.735041865592701,4.500946084988367,4.500946084988367,4.500946084988367,4.735041865592701
797,1.0,2.1356200165674095,2.1356200165674095,5.224468934699694,5.224468934699694,1.0
798,4.139685446544717,1.7493304723103638,1.7493304723103638,1.7493304723103638,1.7493304723103638,1.7493304723103638
799,1.2873054755856106,1.2873054755856106,1.2873054755856106,1.2873054755856106,1.2873054755856106,1.2873054755856106
800,2.2444940865099965,5.021818116894799,4.809108449365282,4.809108449365282,4.56879692795472,2.2444940865099965
801,1.2473841405755466,1.6963735569622609,1.6963735569622609,1.6963735569622609,1.6963735569622609,1.2473841405755466
802,1.0,1.0,1.0,1.0,1.0,1.0
803,1.0900821289926834,1.0900821289926834,1.0900821289926834,1.0900821289926834,1.0900821289926834,1.0900821289926834
804,8.891881310029966,1.6806438471573473,1.6806438471573473,1.6806438471573473,1.6806438471573473,8.891881310029966
805,4.644810063828212,4.205304391794606,4.205304391794606,4.611353524596623,4.70706085853275,4.332117708675873
806,1.0,1.0,1.0,1.0,1.0,1.0
807,9.006290835830558,9.006290835830558,5.565088915981578,5.565088915981578,8.989817553819586,9.006290835830558
808,2.8932018421453023,6.48771856819566,2.8932018421453023,2.8932018421453023,2.8932018421453023,2.8932018421453023
809,3.4483999925257875,3.2245494005640127,3.020150709071484,3.4092049899776304,3.4092049899776304,3.271047293761091
810,1.37762502341996,1.37762502341996,1.37762502341996,1.37762502341996,1.37762502341996,1.37762502341996
811,1.075705447288035,1.075705447288035,1.4195946188125472,1.4195946188125472,1.4195946188125472,1.075705447288035
812,3.988110656420726,3.0006438986703388,3.3156309202294825,3.3156309202294825,3.3156309202294825,3.988110656420726
813,2.2473916043867574,2.2473916043867574,2.2473916043867574,2.2473916043867574,2.2473916043867574,2.2473916043867574
814,2.1398349284581735,3.20066825269058,2.945366359426395,2.945366359426395,2.5389876413553374,3.20066825269058
815,1.4762894409048732,1.4762894409048732,5.621864257427648,5.621864257427648,5.621864257427648,1.4762894409048732
816,1.0266290545835506,1.0266290545835506,1.0266290545835506,1.3414250633488172,1.3414250633488172,1.0266290545835506
817,1.8075009251372738,1.2892240829675268,1.2892240829675268,1.2892240829675268,1.2892240829675268,1.8075009251372738
818,4.044819137398497,4.244551826060947,3.825387026395905,3.548461787594481,3.548461787594481,4.210687262313209
819,1.5744239143274996,4.609518138952571,4.609518138952571,2.8514508908062433,2.8514508908062433,1.5744239143274996
820,2.3882962226351805,2.551709211865084,9.55964832606565,6.976059222280683,9.324958879908536,9.502918056774357
821,5.679993159432103,5.6571409161374655,5.6571409161374655,5.6571409161374655,5.063594663143829,5.6571409161374655
822,1.2924255817997903,4.392074387112879,4.2041291684545525,4.457419923329889,4.457419923329889,1.2924255817997903
823,1.0,1.0,1.0,1.0,1.0,1.0
824,1.5534604521488404,1.5534604521488404,1.5534604521488404,1.5534604521488404,1.5534604521488404,1.5534604521488404
825,1.0,1.0,1.0,1.0,1.0,1.0
826,7.011939220778409,6.741651947294707,6.447403326883932,6.534250726444832,6.534250726444832,6.741651947294707
827,3.4808938242484198,4.178934375392853,4.875107699798925,4.875107699798925,2.9536300325721996,3.895619250814187
828,11.458401027259198,8.593331527755046,8.593331527755046,8.593331527755046,8.593331527755046,11.458401027259198
829,2.003330497532102,2.0621880692417407,2.0621880692417407,2.0621880692417407,2.0621880692417407,2.003330497532102
830,4.044643136125218,3.477667283226559,3.489508594569228,1.0671749691916836,1.0671749691916836,3.477667283226559
831,1.0801805611984294,1.0801805611984294,1.0801805611984294,1.0801805611984294,1.0801805611984294,1.0801805611984294
832,2.5961700852523166,2.5961700852523166,2.6445281543623222,2.6445281543623222,2.6445281543623222,2.5961700852523166
833,1.8127359950623385,6.34732357315744,6.653737596254148,5.889093626420917,5.889093626420917,6.34732357315744
834,1.0,2.1625676234893967,2.1625676234893967,4.52945987223082,4.52945987223082,1.0
835,4.933448940024486,4.900909624795503,4.76200254654111,4.76200254654111,4.76200254654111,4.933448940024486
836,3.0712677178767636,1.5686288201866438,1.5686288201866438,1.5686288201866438,1.5686288201866438,1.5686288201866438
837,1.0,1.0,1.0142438542893788,1.0142438542893788,1.0142438542893788,1.0
838,3.0857606126415122,2.998557307194648,2.998557307194648,2.998557307194648,2.998557307194648,3.1848758420754733
839,1.1421497534888527,1.1421497534888527,1.1421497534888527,1.580911088547632,1.580911088547632,1.1421497534888527
840,6.9644328666581075,6.9644328666581075,1.7099396821775292,1.7099396821775292,1.7099396821775292,6.9644328666581075
841,3.3511216990221593,3.3202986040185665,3.337209147157866,3.337209147157866,3.337209147157866,3.3511216990221593
842,3.933135772043332,3.0806978885682783,2.930706780302989,2.930706780302989,2.930706780302989,3.392131905304195
843,1.8096080786226951,1.8096080786226951,1.8096080786226951,1.8096080786226951,1.8096080786226951,1.8096080786226951
844,1.9276879829067302,1.2967601945175538,1.2967601945175538,1.2967601945175538,1.2967601945175538,1.9276879829067302
845,7.257315436000102,7.1448045448937325,7.2003723501054475,7.2003723501054475,7.2003723501054475,6.5166631429167365
846,1.0,1.0,1.0,1.0,1.0,1.0
847,1.0,1.0,1.0,1.0,1.0,1.0
848,1.0,3.03819097357642,1.9141759230539417,1.9141759230539417,1.9141759230539417,1.0
849,1.1966058634009404,1.1030660205845833,1.1030660205845833,1.1030660205845833,1.1030660205845833,1.1966058634009404
850,2.14689935720958,2.14689935720958,1.0,1.0,1.0,2.14689935720958
851,1.2721289542973766,1.2721289542973766,4.9778778184269115,4.889480399557249,4.889480399557249,1.2721289542973766
852,3.759409278473873,3.759409278473873,3.759409278473873,3.8481392347456675,3.8481392347456675,3.759409278473873
853,1.1706845772952466,1.1706845772952466,1.612382002032356,1.612382002032356,1.612382002032356,1.1706845772952466
854,1.3124639887477223,1.6056306845626094,1.6056306845626094,1.6056306845626094,1.7050088796880456,1.3124639887477223
855,3.175846378966781,5.308646615846553,3.1973311239747155,3.1973311239747155,3.1973311239747155,5.308646615846553
856,4.072561013947611,1.64278641811602,1.64278641811602,1.64278641811602,1.64278641811602,4.072561013947611
857,1.0533962178960419,1.0533962178960419,1.0533962178960419,1.0533962178960419,1.0533962178960419,1.0533962178960419
858,8.070054333174378,7.690172651055046,7.690172651055046,7.690172651055046,3.0528383495503357,5.218788604188109
859,1.8838493860412606,1.737659850264777,1.737659850264777,1.737659850264777,1.737659850264777,1.6638941768028983
860,8.44114493015744,8.44114493015744,6.645976350371614,6.645976350371614,6.645976350371614,8.44114493015744
861,1.2423885119007765,1.1061955891441253,1.1061955891441253,1.1061955891441253,1.1061955891441253,1.2423885119007765
862,5.945854478715619,8.214365094718692,8.197529574534421,8.197529574534421,8.197529574534421,5.945854478715619
863,5.600310623173852,3.2518315231336508,3.2518315231336508,3.2518315231336508,3.2518315231336508,5.600310623173852
864,1.0012398022274411,4.820400566835035,8.296391303807727,4.820400566835035,4.820400566835035,1.0012398022274411
865,2.2552692472624942,4.827473175090227,2.5334353087185972,2.5334353087185972,2.5334353087185972,2.2552692472624942
866,1.3513617318921116,1.881481627254523,1.881481627254523,1.3513617318921116,1.3513617318921116,1.881481627254523
867,1.0,1.7727285299502302,1.7727285299502302,1.7727285299502302,1.7727285299502302,1.0
868,3.0190776618887125,4.952977931405523,4.952977931405523,4.952977931405523,4.952977931405523,3.0190776618887125
869,1.0573745723469072,1.0573745723469072,1.0573745723469072,1.2189397910010529,1.2189397910010529,1.0573745723469072
870,1.0,1.0,5.056866316269386,5.056866316269386,5.056866316269386,1.0
871,3.2910258270570965,3.279200133559793,5.101344491244153,5.267647356231278,5.267647356231278,3.279200133559793
872,5.917989819337196,6.312217781418114,5.183980588855865,5.183980588855865,3.441566905778049,5.917989819337196
873,3.4778868350483645,3.4778868350483645,3.4778868350483645,4.235685893162388,4.235685893162388,3.4778868350483645
874,3.023809321716089,3.023809321716089,3.023809321716089,3.023809321716089,3.023809321716089,3.023809321716089
875,5.264122955448804,5.798923136111392,3.997574805575276,3.997574805575276,3.997574805575276,5.798923136111392
876,10.868566511521243,8.135626354990524,10.12320047505644,1.6280283430616278,1.2550508441855444,10.868566511521243
877,2.074378910095884,2.074378910095884,2.074378910095884,2.074378910095884,2.074378910095884,2.074378910095884
878,1.7505715382882503,1.7505715382882503,1.7505715382882503,1.7505715382882503,2.2544223216411816,1.7505715382882503
879,8.967366328509232,8.967366328509232,4.292462600739128,1.4455557918159683,1.4455557918159683,8.967366328509232
880,1.139294671443199,1.1736852715493202,1.1736852715493202,1.1736852715493202,1.1736852715493202,1.139294671443199
881,1.2855510764604836,1.2855510764604836,1.2855510764604836,1.2855510764604836,1.2855510764604836,1.2855510764604836
882,3.7392767339700503,3.758381906843158,3.758381906843158,3.8539088368456813,3.8539088368456813,3.7743358708170605
883,1.220450328976552,1.220450328976552,3.3937527254224826,3.3937527254224826,3.3937527254224826,1.220450328976552
884,5.674354395715815,1.4665888546768808,5.818242884813135,5.818242884813135,5.818242884813135,1.4665888546768808
885,1.0735405547203398,1.0735405547203398,1.0735405547203398,1.0735405547203398,1.0735405547203398,1.0735405547203398
886,1.5934511567968073,1.73333559124993,1.73333559124993,1.73333559124993,1.73333559124993,1.5934511567968073
887,2.986466904692709,2.986466904692709,2.986466904692709,2.986466904692709,2.986466904692709,2.986466904692709
888,2.72422685045045,2.72422685045045,2.72422685045045,2.72422685045045,1.839354908186949,2.72422685045045
889,1.0,1.0,1.0,1.0,1.0,1.0
890,8.730683699927612,1.5290509617660193,1.9602053629704943,2.494553271083295,1.756569214831917,5.201360310804948
891,6.234476585665195,5.755545418566514,5.755545418566514,3.688637033003441,3.688637033003441,6.234476585665195
892,1.0,1.0,1.0,1.0,1.0,1.0
893,1.0416901762473059,1.0416901762473059,1.0416901762473059,1.0416901762473059,1.0416901762473059,1.0416901762473059
894,4.284224042165431,1.3598196067365809,1.3999234937492329,1.449086892568684,1.449086892568684,4.284224042165431
895,1.250598654168261,1.5176788196581572,1.5176788196581572,1.5176788196581572,1.5176788196581572,1.250598654168261
896,1.0,1.0,1.0,1.0,1.0,1.0
897,1.0,1.0,1.0,1.0,1.0,1.0
898,5.700194938682021,1.8023749088492893,3.311310059098569,2.4028545960687713,2.4028545960687713,5.700194938682021
899,2.816107251543552,2.816107251543552,2.816107251543552,2.816107251543552,3.3968316223561366,2.816107251543552
900,3.983595168893648,3.3028211852642433,3.3028211852642433,3.3028211852642433,3.3028211852642433,3.983595168893648
901,4.232172096371547,4.232172096371547,4.232172096371547,4.208409158042077,4.208409158042077,4.232172096371547
902,5.076971581588137,3.027980155910669,2.958906675331427,2.958906675331427,2.958906675331427,5.076971581588137
903,1.8905848196003496,2.55340875213777,2.55340875213777,2.55340875213777,2.55340875213777,2.55340875213777
904,4.710954829943594,4.710954829943594,4.710954829943594,4.710954829943594,4.710954829943594,4.710954829943594
905,7.109323488435794,5.78497044920994,1.505891626091042,1.505891626091042,1.505891626091042,7.109323488435794
906,1.6337855528828906,1.6337855528828906,1.6337855528828906,1.6337855528828906,1.6337855528828906,1.6337855528828906
907,1.082245344198701,1.082245344198701,1.2641272601290874,1.2641272601290874,1.2641272601290874,1.082245344198701
908,2.9684317016447452,1.5078940235571467,1.5078940235571467,1.5078940235571467,1.5078940235571467,2.9684317016447452
909,3.395231666066124,3.4024241001829014,3.4024241001829014,4.743532924138295,1.0,3.4024241001829014
910,2.892236799804591,2.892236799804591,2.892236799804591,2.892236799804591,2.892236799804591,2.892236799804591
911,1.0974176214127216,1.0974176214127216,1.6690036347092194,1.6690036347092194,1.6690036347092194,1.0974176214127216
912,5.585444871145836,5.1261655564315065,5.19573419584757,5.19573419584757,5.19573419584757,5.585444871145836
913,4.029920858126712,1.2931705140447685,1.2931705140447685,2.2393279842418448,2.2393279842418448,4.279890172632793
914,4.353891669577806,7.8142032062390125,4.545414753611397,4.446727516143326,4.446727516143326,4.353891669577806
915,3.7666722028112236,5.4482011025263715,5.594851885354987,5.594851885354987,5.594851885354987,3.7666722028112236
916,4.297450354445407,4.24672483988369,4.297450354445407,4.297450354445407,4.297450354445407,4.297450354445407
917,2.383279214834998,1.0060280771311796,2.397373721870296,1.472101805751962,1.472101805751962,2.383279214834998
918,2.696091450182241,1.6507305689333767,1.4650783185681293,1.4650783185681293,1.4650783185681293,1.395609741627609
919,1.1457292812675097,1.8391072401423953,1.8391072401423953,2.00549997860936,3.3235923072082825,1.1457292812675097
920,1.3810496258858276,1.381012119084106,1.381012119084106,1.381012119084106,1.381012119084106,1.3810496258858276
921,2.0270334895249937,1.5704204913008173,4.047144161929304,4.047144161929304,4.438068760152433,1.5660201676476233
922,2.976477116664336,2.447821537073846,2.447821537073846,3.0290712497865777,3.0290712497865777,3.140928376520679
923,1.03063829150649,1.03063829150649,1.03063829150649,1.03063829150649,1.03063829150649,1.03063829150649
924,3.983231772555062,3.983231772555062,3.983231772555062,3.983231772555062,3.79190270526021,3.983231772555062
925,5.9385038262713925,8.609342152998078,5.789855809738101,5.789855809738101,5.789855809738101,5.9385038262713925
926,3.9715865050183443,1.8763021335856054,1.8763021335856054,1.8763021335856054,1.4275832028393338,1.8763021335856054
927,1.086442656515587,1.086442656515587,1.086442656515587,1.086442656515587,1.086442656515587,1.086442656515587
928,1.1199872617922833,1.3703419876087999,1.3703419876087999,1.05538484405025,1.05538484405025,1.1199872617922833
929,5.675282675738228,3.846215458641446,3.531429710603328,3.531429710603328,3.531429710603328,3.838929627807198
930,6.309219781681423,6.2730592402734136,1.431012277789676,1.0978681170920412,1.0978681170920412,6.309219781681423
931,1.3476521837340976,1.3476521837340976,1.3476521837340976,1.3476521837340976,2.352862834650159,1.3476521837340976
932,8.56009065900943,7.945753699102837,6.225872978567797,7.945753699102837,7.945753699102837,9.246951813469384
933,4.09495174053403,4.09495174053403,4.09495174053403,4.16531937712391,4.16531937712391,4.09495174053403
934,1.5746308449563657,1.993864014776418,2.2661289443356183,2.2661289443356183,2.2661289443356183,1.9242298920992855
935,5.047495681688405,1.8333844041447767,5.538337945925222,5.538337945925222,5.3075715289744485,4.821192138522093
936,1.6017848204016112,1.6017848204016112,1.7035037384440246,1.7035037384440246,1.7035037384440246,1.6017848204016112
937,4.505933370657415,4.505933370657415,4.505933370657415,4.505933370657415,4.505933370657415,4.505933370657415
938,2.341790233832874,2.341790233832874,2.341790233832874,2.341790233832874,2.341790233832874,2.341790233832874
939,4.2842682785478035,4.2842682785478035,4.2842682785478035,3.718403239652076,3.718403239652076,4.2842682785478035
940,5.303732808146751,5.303732808146751,5.303732808146751,5.303732808146751,5.303732808146751,5.303732808146751
941,2.461653668675726,2.8243738641822778,2.3209611414106948,2.3209611414106948,2.3209611414106948,2.461653668675726
942,1.570353395178145,1.570353395178145,1.570353395178145,1.6562594713973018,1.6562594713973018,1.570353395178145
943,1.956291856179785,2.066092770997593,2.066092770997593,2.066092770997593,2.066092770997593,2.066092770997593
944,1.7487010871678734,1.7487010871678734,2.17723641556307,4.446864007636328,4.446864007636328,1.7487010871678734
945,1.0,8.307031258214833,8.307031258214833,4.857719526433302,4.857719526433302,1.0
946,1.317618660165329,1.5616691784842234,1.3952885461268119,1.3641482452662084,1.3641482452662084,1.317618660165329
947,1.6226219122642314,1.6226219122642314,1.6226219122642314,1.6226219122642314,1.6228545327937813,1.6226219122642314
948,1.6193100057712846,4.9141512775794585,5.317423832853708,4.6995028962439065,4.6995028962439065,1.6193100057712846
949,1.4517371041392428,1.4517371041392428,1.4517371041392428,1.4517371041392428,1.4517371041392428,1.4517371041392428
950,1.791373548752937,1.791373548752937,1.393081302094104,1.248357214418059,1.248357214418059,1.791373548752937
951,8.54487882732806,8.54487882732806,1.0,1.0,1.0,8.54487882732806
952,3.3890147295869713,6.912710978861292,6.912710978861292,2.702817574473484,2.702817574473484,4.5498483587928655
953,3.61517039108204,3.61517039108204,3.61517039108204,3.61517039108204,3.61517039108204,3.61517039108204
954,1.0,1.5882463228845265,1.5882463228845265,1.5882463228845265,1.5882463228845265,1.0
955,1.8675703486686976,2.705444586404469,2.796482871775289,2.796538923301239,2.796538923301239,2.1876224432283338
956,2.3228487643827838,2.3228487643827838,2.3228487643827838,3.0740934355307235,3.0740934355307235,2.3228487643827838
957,1.1857172716416624,1.1857172716416624,1.1857172716416624,1.1857172716416624,1.1857172716416624,1.1857172716416624
958,4.802406711650928,6.476355062007667,6.476355062007667,6.485664942477187,6.485664942477187,4.682122595840731
959,2.316408787950626,2.316408787950626,2.316408787950626,2.316408787950626,2.3891205973962473,2.316408787950626
960,6.648138242075802,5.079758359127989,6.048211976575303,6.048211976575303,6.048211976575303,6.648138242075802
961,3.573670449411624,1.2583022631008598,1.2583022631008598,1.2583022631008598,1.2583022631008598,3.4044408212544526
962,1.750107838311467,1.7532861462696276,1.7532861462696276,3.8687151786699063,3.8687151786699063,1.7532861462696276
963,1.7907225971470189,1.8413822117354794,1.8413822117354794,1.8413822117354794,1.8413822117354794,1.7907225971470189
964,6.015674845366797,5.9756454860704125,8.847903683776078,8.847903683776078,9.073279894239684,6.201130228026024
965,1.1397351126439426,3.454236356439217,3.454236356439217,5.20582998878362,5.20582998878362,3.3694434429309825
966,6.332059506793598,5.520671628755345,6.130083524740033,6.130083524740033,6.130083524740033,5.520671628755345
967,3.5714101415506847,3.345090861997319,3.5815706414643986,3.5815706414643986,3.5815706414643986,3.5714101415506847
968,1.0000308830674896,1.3704295745438195,1.3704295745438195,1.3704295745438195,1.3704295745438195,1.0000308830674896
969,1.5213775894089212,3.140725094716627,3.140725094716627,3.140725094716627,2.8145482921811906,3.8106231751954005
970,2.2925931954264835,2.2925931954264835,2.2925931954264835,3.0570733839061104,7.165172354891662,2.2925931954264835
971,1.0,1.0,1.0,1.047049666318509,1.047049666318509,1.0
972,3.821606615777752,6.558554645069151,3.071834970322598,3.702814157463862,3.702814157463862,3.821606615777752
973,1.1472961978739649,3.284820310900545,1.1472961978739649,1.1472961978739649,5.644326176415441,3.321994671581812
974,2.4782453749479356,1.0081326057142188,1.0081326057142188,1.0081326057142188,1.0081326057142188,2.4782453749479356
975,1.0,1.0,1.2610447347368658,1.2610447347368658,1.2610447347368658,1.0
976,4.841457504393718,2.829853431337404,2.829853431337404,4.766333790386604,4.766333790386604,2.829853431337404
977,1.4735836652692493,1.4735836652692493,1.4735836652692493,1.4735836652692493,1.4735836652692493,1.4735836652692493
978,1.2078045494637228,1.2078045494637228,1.2078045494637228,1.2078045494637228,1.2078045494637228,1.2078045494637228
979,1.9296583327823589,2.5750895670086638,2.043244392337205,2.043244392337205,2.043244392337205,2.0652350105908757
980,2.151081924723028,2.151081924723028,2.5933168199708776,2.5933168199708776,2.5933168199708776,2.151081924723028
981,1.2730180344179929,7.640362780697977,7.640362780697977,7.071753327820894,7.071753327820894,5.287424249204131
982,4.961457702958199,4.961457702958199,4.939073444851484,6.150324129512217,6.150324129512217,4.961457702958199
983,7.242118634881178,7.242118634881178,7.242118634881178,5.439149997474254,3.932353212341167,7.242118634881178
984,5.306359364963677,6.38181483689634,6.233720778333947,5.466732516511477,3.9315190603293497,6.38181483689634
985,4.210849868509589,2.3055698000149096,2.3055698000149096,4.238438987328965,4.238438987328965,4.210849868509589
986,1.0,1.0,1.0,1.0,1.0,1.0
987,2.3369586687728363,2.7972697750862423,2.7972697750862423,3.8538801259893063,3.8538801259893063,3.069035181481096
988,4.162316856130901,4.162316856130901,4.162316856130901,4.095254348760856,4.095254348760856,4.162316856130901
989,1.252434894748154,1.3359287193513896,1.3359287193513896,1.3359287193513896,1.3359287193513896,1.252434894748154
990,7.79777928117123,6.360987625641247,6.271581029455903,6.271581029455903,6.271581029455903,7.79777928117123
991,1.8087184638373555,1.3358191781171451,1.3358191781171451,1.3358191781171451,1.3358191781171451,1.8087184638373555
992,6.844723360527495,6.844723360527495,4.91374130314908,4.91374130314908,6.186070006052406,6.844723360527495
993,9.022165318694219,5.791609860115798,2.621946568640644,2.621946568640644,2.621946568640644,5.791609860115798
994,3.4321318321942096,1.56477606700838,1.56477606700838,3.9347944936212738,3.704781531330217,3.4321318321942096
995,3.3750516703035487,3.3750516703035487,2.3166524714909946,2.8122380985081405,2.39347195800746,3.3750516703035487
996,1.0525040865584014,1.0525040865584014,4.0610305579520185,1.4726450412378282,1.4726450412378282,1.0525040865584014
997,7.704413553093816,7.612570761556278,5.85392894438137,5.5031672319750236,8.013668177572338,7.704413553093816
998,1.0,1.0,1.0,1.0,1.0,1.0
999,1.0,3.8581405673220885,3.8581405673220885,3.8643881798553092,3.8643881798553092,1.0
