trial,model,target_rank_in_tour,tour_length,fcr
740,M4* greedy,5,13.432585407897136,1.249405275591011
740,M4* 2-opt,2,13.160204543521832,1.0540027062989226
741,M4* greedy,6,11.893430611076237,2.130685768730201
741,M4* 2-opt,6,11.569240674652859,2.04436046599758
742,M4* greedy,3,9.901152791161792,4.008079202624664
742,M4* 2-opt,2,9.739044275379854,3.9693432716553207
743,M4* greedy,5,12.802497287530151,1.4175761764695014
743,M4* 2-opt,7,10.819623159747463,3.4666341671491647
744,M4* greedy,1,13.939583798076548,1.0
744,M4* 2-opt,2,13.913754669011503,1.4892558987120135
745,M4* greedy,2,10.089213424840686,1.5242724943082397
745,M4* 2-opt,3,8.583474243152382,3.0183968484447075
746,M4* greedy,3,13.710506963126306,1.736174047129262
746,M4* 2-opt,3,10.975198460277046,2.5122662514134606
747,M4* greedy,8,13.976703995160324,1.8937794527557208
747,M4* 2-opt,4,12.264228556228563,1.1724014118218788
748,M4* greedy,1,11.83324699076514,9.751199204967902
748,M4* 2-opt,1,11.83324699076514,9.68896571881202
749,M4* greedy,1,12.384783426701354,11.790439715459362
749,M4* 2-opt,1,10.560601293903147,10.807748272447293
750,M4* greedy,4,13.834448015975898,2.222386457873249
750,M4* 2-opt,4,12.929216416688195,1.983987951921587
751,M4* greedy,4,13.43950162052773,7.775237100447815
751,M4* 2-opt,4,13.013589747648359,7.057326751565901
752,M4* greedy,6,8.025613892025111,5.978181288768321
752,M4* 2-opt,6,7.808374635508032,5.789294191107195
753,M4* greedy,5,13.386529477300092,3.190521117458691
753,M4* 2-opt,4,11.567332217079166,2.432222858597679
754,M4* greedy,4,12.620434448478877,2.1265561738398273
754,M4* 2-opt,2,10.919154633339677,1.3062255270172574
755,M4* greedy,2,11.151089220246636,4.9942771620964885
755,M4* 2-opt,2,11.151089220246636,4.484087551106884
756,M4* greedy,4,12.368645814472677,2.521488579599429
756,M4* 2-opt,2,11.332378417236974,2.074329568492438
757,M4* greedy,3,11.907576201746505,3.6318052200778386
757,M4* 2-opt,3,11.907576201746505,3.618489928916201
758,M4* greedy,1,13.262658330644683,1.0
758,M4* 2-opt,1,10.627979401154162,1.0
759,M4* greedy,3,9.259785826878968,3.6835885574389207
759,M4* 2-opt,3,9.259785826878968,3.296021172265965
760,M4* greedy,1,13.651668561996285,4.791282146644366
760,M4* 2-opt,1,13.651668561996285,4.592252673990026
761,M4* greedy,5,13.615576392866913,1.7968275563663072
761,M4* 2-opt,3,12.74805420513626,1.4429987934939439
762,M4* greedy,2,11.322461247793502,6.30269772481895
762,M4* 2-opt,2,11.322461247793502,5.899271095393172
763,M4* greedy,3,13.129425590533634,3.7199902447745
763,M4* 2-opt,3,13.129425590533634,3.7199902447745
764,M4* greedy,4,13.860289477319618,6.220614265654381
764,M4* 2-opt,4,13.77979427156654,5.734348757819023
765,M4* greedy,4,13.5928229246861,1.348422948742886
765,M4* 2-opt,5,12.988176533072151,2.7591230744811215
766,M4* greedy,2,13.865804494539688,4.064635403253953
766,M4* 2-opt,2,13.865804494539688,3.980559634532742
767,M4* greedy,1,13.89317731976452,3.4941150538641166
767,M4* 2-opt,1,13.89317731976452,3.452757215122154
768,M4* greedy,6,9.443864045863368,2.6243977804402907
768,M4* 2-opt,6,8.749572856120734,2.357940381767267
769,M4* greedy,1,11.531780694261725,3.4190842096718477
769,M4* 2-opt,1,11.531780694261725,3.1390536485083644
770,M4* greedy,5,13.915191838052358,3.098957835672959
770,M4* 2-opt,5,12.699254576807252,2.733803149821831
771,M4* greedy,2,13.309264607639552,3.751841168055241
771,M4* 2-opt,1,13.234176227995874,3.727572467147657
772,M4* greedy,1,12.973043499087645,3.819255831486197
772,M4* 2-opt,1,12.973043499087645,3.819255831486197
773,M4* greedy,6,13.66585434187324,2.6395025766638356
773,M4* 2-opt,5,12.94890117381722,2.3716916170665114
774,M4* greedy,3,13.782238716702228,1.3460559596559325
774,M4* 2-opt,1,12.424626303727148,1.0
775,M4* greedy,3,13.016032273743125,3.587259835357655
775,M4* 2-opt,3,13.016032273743125,3.5666294852292326
776,M4* greedy,1,12.897216282348186,6.114296889938775
776,M4* 2-opt,1,12.897216282348186,6.063019200660949
777,M4* greedy,5,13.765482383218629,3.303150408201184
777,M4* 2-opt,5,13.58692374749184,3.303150408201184
778,M4* greedy,1,13.403867855984704,4.4649172507346195
778,M4* 2-opt,1,12.813150311227918,4.325595230207545
779,M4* greedy,5,13.92236533753806,4.940364593522979
779,M4* 2-opt,4,13.446143231491432,6.0637469861734745
780,M4* greedy,4,9.329812907495104,4.962963299723061
780,M4* 2-opt,4,9.329812907495104,4.962963299723061
781,M4* greedy,1,5.939180430752881,9.087243827106558
781,M4* 2-opt,1,5.939180430752881,8.772068484601492
782,M4* greedy,1,13.460472757362627,3.6569437361842656
782,M4* 2-opt,1,13.460472757362627,3.1564728631708654
783,M4* greedy,5,13.112326661157985,4.261902480055777
783,M4* 2-opt,4,12.58840908194366,3.9140900431412526
784,M4* greedy,7,13.56433850659775,1.1966780891591808
784,M4* 2-opt,5,12.988744241690734,1.1531479719639954
785,M4* greedy,3,13.487077319825838,1.4123434487678381
785,M4* 2-opt,5,11.862590842016033,1.8804467218524994
786,M4* greedy,4,12.89613414234621,4.065203563351664
786,M4* 2-opt,4,12.89613414234621,4.065203563351664
787,M4* greedy,2,12.663763069544636,4.138249198344857
787,M4* 2-opt,2,12.663763069544636,3.9409409947212564
788,M4* greedy,6,11.280045283180907,1.6667363046400794
788,M4* 2-opt,5,10.646977443396102,1.417631445729792
789,M4* greedy,3,11.76143091317588,1.9381501504847178
789,M4* 2-opt,7,11.513518733448734,5.776451895816535
790,M4* greedy,7,13.534669073425388,2.680927243344794
790,M4* 2-opt,6,13.30747349078132,2.606841844344441
791,M4* greedy,5,12.973488441216181,4.3604139104285755
791,M4* 2-opt,5,12.080346334845068,3.885964786279488
792,M4* greedy,1,11.597290464420489,6.522299565651861
792,M4* 2-opt,1,11.597290464420489,6.408259842704599
793,M4* greedy,1,10.346128940769429,1.0
793,M4* 2-opt,1,10.346128940769429,1.0
794,M4* greedy,4,12.77668961032236,1.9031144603717105
794,M4* 2-opt,3,11.918889996097567,1.6070970541281355
795,M4* greedy,4,13.952569177967273,1.954822139665779
795,M4* 2-opt,7,12.887153564910227,5.180303954911411
796,M4* greedy,1,13.089431896230101,4.500946084988367
796,M4* 2-opt,1,13.089431896230101,4.228560287387613
797,M4* greedy,2,10.976114017308651,2.1356200165674095
797,M4* 2-opt,5,9.656234343314864,4.027009406249189
798,M4* greedy,5,13.337911839291031,1.7493304723103638
798,M4* 2-opt,6,11.28058865222411,2.0015873093088086
799,M4* greedy,3,9.31087665259287,1.2873054755856106
799,M4* 2-opt,2,8.615126106342686,1.0387815360851427
800,M4* greedy,1,12.43873438191324,4.809108449365282
800,M4* 2-opt,1,12.43873438191324,4.519109938167091
801,M4* greedy,4,12.023983273412384,1.6963735569622609
801,M4* 2-opt,3,11.518277406866462,1.6935680313985153
802,M4* greedy,1,11.485725902751494,1.0
802,M4* 2-opt,1,10.938049899893201,1.0
803,M4* greedy,3,13.44954731981555,1.0900821289926834
803,M4* 2-opt,3,13.215876131987189,1.0900821289926834
804,M4* greedy,3,12.476478447515065,1.6806438471573473
804,M4* 2-opt,6,11.830417594289203,5.876640561162751
805,M4* greedy,3,13.410313792386013,4.205304391794606
805,M4* 2-opt,1,11.64875845387543,3.7089915619828466
806,M4* greedy,1,13.501452171727731,1.0
806,M4* 2-opt,1,13.344685787989336,1.0
807,M4* greedy,2,13.411727007870144,5.565088915981578
807,M4* 2-opt,1,12.012174587433389,4.944533820723747
808,M4* greedy,5,12.66236428825317,2.8932018421453023
808,M4* 2-opt,5,12.66236428825317,2.8932018421453023
809,M4* greedy,1,13.899419987470267,3.020150709071484
809,M4* 2-opt,1,13.899419987470267,3.018315336407851
810,M4* greedy,4,13.03483797276427,1.37762502341996
810,M4* 2-opt,5,11.6385341685083,1.5444915507195498
811,M4* greedy,3,12.155604041114607,1.4195946188125472
811,M4* 2-opt,3,11.947524340972667,3.150982684415252
812,M4* greedy,2,12.36019811631308,3.3156309202294825
812,M4* 2-opt,1,11.671634060621072,3.049026725471399
813,M4* greedy,3,13.405331515602109,2.2473916043867574
813,M4* 2-opt,3,12.354710767640317,2.2473916043867574
814,M4* greedy,5,10.018679904195178,2.945366359426395
814,M4* 2-opt,4,9.756628785124795,2.833212091089634
815,M4* greedy,1,9.112331823596987,5.621864257427648
815,M4* 2-opt,1,8.843121962501323,5.141065860115967
816,M4* greedy,2,11.247196211967662,1.0266290545835506
816,M4* 2-opt,3,9.414053208265452,1.3414250633488172
817,M4* greedy,2,12.66629369888934,1.2892240829675268
817,M4* 2-opt,2,12.184443006044212,1.2892240829675268
818,M4* greedy,2,13.256961203352184,3.825387026395905
818,M4* 2-opt,2,13.256961203352184,3.6279771815213846
819,M4* greedy,1,10.63142682636927,4.609518138952571
819,M4* 2-opt,3,10.500705075823397,5.466680531527248
820,M4* greedy,1,9.303794701823254,9.55964832606565
820,M4* 2-opt,1,9.303794701823254,9.55964832606565
821,M4* greedy,3,13.622244611904295,5.6571409161374655
821,M4* 2-opt,3,13.622244611904295,5.6571409161374655
822,M4* greedy,2,12.720980668246948,4.2041291684545525
822,M4* 2-opt,3,11.654914681715475,4.075736127205158
823,M4* greedy,1,13.770906131246463,1.0
823,M4* 2-opt,1,13.490213611252674,1.0
824,M4* greedy,3,13.722488035087913,1.5534604521488404
824,M4* 2-opt,3,13.593716616587507,1.5534604521488404
825,M4* greedy,1,12.89437167265773,1.0
825,M4* 2-opt,1,12.89437167265773,1.0
826,M4* greedy,1,13.810855529991109,6.447403326883932
826,M4* 2-opt,1,13.810855529991109,6.0819812073094965
827,M4* greedy,1,11.652002585802236,4.875107699798925
827,M4* 2-opt,1,11.652002585802236,4.875107699798925
828,M4* greedy,1,13.907696227871742,8.593331527755046
828,M4* 2-opt,1,13.907696227871742,8.208199585315112
829,M4* greedy,4,13.449614139605444,2.0621880692417407
829,M4* 2-opt,2,12.014880496454726,1.48247269054879
830,M4* greedy,3,10.630272374276483,3.489508594569228
830,M4* 2-opt,2,10.578875151501817,3.430130440622191
831,M4* greedy,2,13.524117440553848,1.0801805611984294
831,M4* 2-opt,2,13.369641888313932,1.0801805611984294
832,M4* greedy,6,13.889892498481151,2.6445281543623222
832,M4* 2-opt,6,13.889892498481151,2.6445281543623222
833,M4* greedy,1,13.834265668985857,6.653737596254148
833,M4* 2-opt,1,13.834265668985857,6.22039389768282
834,M4* greedy,3,13.922712960153532,2.1625676234893967
834,M4* 2-opt,3,13.922712960153532,2.1625676234893967
835,M4* greedy,1,13.802692990575563,4.76200254654111
835,M4* 2-opt,1,13.802692990575563,4.76200254654111
836,M4* greedy,2,13.557063295998073,1.5686288201866438
836,M4* 2-opt,3,11.899252614785158,1.5888879063352206
837,M4* greedy,2,13.658115172159908,1.0142438542893788
837,M4* 2-opt,2,12.734284998347722,1.0142438542893788
838,M4* greedy,1,13.707326525179402,2.998557307194648
838,M4* 2-opt,1,13.707326525179402,2.951692103549179
839,M4* greedy,4,13.573084945327565,1.1421497534888527
839,M4* 2-opt,4,12.729262045367914,1.3235881499180984
840,M4* greedy,3,12.866874756040858,1.7099396821775292
840,M4* 2-opt,2,11.981382585969392,1.008671878299937
841,M4* greedy,2,11.508273690445279,3.337209147157866
841,M4* 2-opt,2,11.508273690445279,3.1466698551621426
842,M4* greedy,2,13.754604688087259,2.930706780302989
842,M4* 2-opt,2,13.754604688087259,2.930706780302989
843,M4* greedy,3,13.761329786531839,1.8096080786226951
843,M4* 2-opt,7,13.033852372634104,5.439235278602404
844,M4* greedy,3,9.921526243227156,1.2967601945175538
844,M4* 2-opt,5,9.862289652187092,2.7622130270274394
845,M4* greedy,2,11.99352964409959,7.2003723501054475
845,M4* 2-opt,2,11.99352964409959,7.010881625886842
846,M4* greedy,1,13.09237392586865,1.0
846,M4* 2-opt,1,11.7288933438464,1.0
847,M4* greedy,1,11.757161196753852,1.0
847,M4* 2-opt,1,11.505843742001275,1.0
848,M4* greedy,6,13.570447455472369,1.9141759230539417
848,M4* 2-opt,7,12.42973215042814,2.795234509931834
849,M4* greedy,3,13.523013633789255,1.1030660205845833
849,M4* 2-opt,2,12.647811519433834,1.0502925165081742
850,M4* greedy,1,13.059896249326105,1.0
850,M4* 2-opt,1,12.84901021598212,1.0
851,M4* greedy,2,9.048726465944284,4.9778778184269115
851,M4* 2-opt,2,9.048726465944284,4.7219393432593035
852,M4* greedy,1,11.24485970117774,3.759409278473873
852,M4* 2-opt,3,10.686790958287972,3.872983297629113
853,M4* greedy,5,11.500085476504852,1.612382002032356
853,M4* 2-opt,2,10.1967741443382,1.013475297363638
854,M4* greedy,6,13.234646115031317,1.6056306845626094
854,M4* 2-opt,6,11.159786413398836,1.7165028202084458
855,M4* greedy,9,13.331803438850045,3.1973311239747155
855,M4* 2-opt,9,12.354946756657695,2.889781513403627
856,M4* greedy,6,13.9898700225862,1.64278641811602
856,M4* 2-opt,3,13.397355809837265,1.0888306095868003
857,M4* greedy,3,13.281528064856609,1.0533962178960419
857,M4* 2-opt,3,13.218991366116299,1.0533962178960419
858,M4* greedy,1,13.997721049536462,7.690172651055046
858,M4* 2-opt,1,13.997721049536462,7.690172651055046
859,M4* greedy,6,13.933423807172563,1.737659850264777
859,M4* 2-opt,6,13.933423807172563,1.737659850264777
860,M4* greedy,1,13.765697496387231,6.645976350371614
860,M4* 2-opt,1,13.765697496387231,5.911294900301658
861,M4* greedy,3,13.27213532062889,1.1061955891441253
861,M4* 2-opt,3,12.553379135808425,2.3797163871579885
862,M4* greedy,1,3.5873567144586183,8.197529574534421
862,M4* 2-opt,1,3.5873567144586183,7.873647821225181
863,M4* greedy,1,11.54916361814467,3.2518315231336508
863,M4* 2-opt,1,11.54916361814467,3.2298554066425442
864,M4* greedy,1,10.867298521335833,8.296391303807727
864,M4* 2-opt,1,10.867298521335833,8.156913626663746
865,M4* greedy,10,13.772356977693288,2.5334353087185972
865,M4* 2-opt,4,12.907208639540535,1.470893348793207
866,M4* greedy,4,13.056316924892432,1.881481627254523
866,M4* 2-opt,3,12.779936029177312,2.732458794672317
867,M4* greedy,1,13.042510224054627,1.7727285299502302
867,M4* 2-opt,1,12.775402252338743,1.7727285299502302
868,M4* greedy,1,13.163653163233295,4.952977931405523
868,M4* 2-opt,1,13.163653163233295,4.946721497160906
869,M4* greedy,4,13.403178978811198,1.0573745723469072
869,M4* 2-opt,4,13.403178978811198,1.0573745723469072
870,M4* greedy,10,13.249621318059905,5.056866316269386
870,M4* 2-opt,10,13.172361696646306,5.021548235298278
871,M4* greedy,1,11.57995165037315,5.101344491244153
871,M4* 2-opt,1,11.57995165037315,4.7737183153416325
872,M4* greedy,1,10.865621612033786,5.183980588855865
872,M4* 2-opt,1,10.865621612033786,5.093315078392896
873,M4* greedy,3,12.53226724125083,3.4778868350483645
873,M4* 2-opt,3,12.53226724125083,3.4778868350483645
874,M4* greedy,2,13.549683449936868,3.023809321716089
874,M4* 2-opt,2,13.549683449936868,2.9368715052199796
875,M4* greedy,1,11.063848322348653,3.997574805575276
875,M4* 2-opt,1,11.063848322348653,3.673162881933332
876,M4* greedy,1,8.589415932586867,10.12320047505644
876,M4* 2-opt,1,8.589415932586867,10.0679339823531
877,M4* greedy,3,13.163303257214238,2.074378910095884
877,M4* 2-opt,2,11.337989727710724,1.4657438064144896
878,M4* greedy,2,13.563081517198539,1.7505715382882503
878,M4* 2-opt,2,13.563081517198539,1.7505715382882503
879,M4* greedy,4,13.123573939222894,4.292462600739128
879,M4* 2-opt,5,12.431238769947702,6.709844528827286
880,M4* greedy,3,13.716750254890853,1.1736852715493202
880,M4* 2-opt,2,13.24002767716001,1.139294671443199
881,M4* greedy,4,13.509811909941533,1.2855510764604836
881,M4* 2-opt,5,12.760681614912166,2.513072552430918
882,M4* greedy,1,13.352631467285857,3.758381906843158
882,M4* 2-opt,1,13.352631467285857,3.70505258785165
883,M4* greedy,1,13.109701816180088,3.3937527254224826
883,M4* 2-opt,2,12.838732326029664,3.290868250573941
884,M4* greedy,1,13.870873591554403,5.818242884813135
884,M4* 2-opt,1,13.870873591554403,5.784140706687299
885,M4* greedy,2,13.08321726212339,1.0735405547203398
885,M4* 2-opt,2,12.572387409015185,1.0735405547203398
886,M4* greedy,4,13.687585509835689,1.73333559124993
886,M4* 2-opt,2,12.491053973889498,1.7434131016373235
887,M4* greedy,4,11.681785828796595,2.986466904692709
887,M4* 2-opt,4,11.681785828796595,2.986466904692709
888,M4* greedy,4,13.912948928573705,2.72422685045045
888,M4* 2-opt,4,12.955864608910101,2.72422685045045
889,M4* greedy,1,13.838299831245234,1.0
889,M4* 2-opt,4,11.765751819397511,6.035770466359383
890,M4* greedy,4,13.959519234700275,1.9602053629704943
890,M4* 2-opt,6,13.775918280319416,2.7274135176242003
891,M4* greedy,1,9.128630681728756,5.755545418566514
891,M4* 2-opt,1,9.128630681728756,5.542268190053158
892,M4* greedy,1,13.991635492366644,1.0
892,M4* 2-opt,1,13.263770019709717,1.0
893,M4* greedy,2,13.938259057087006,1.0416901762473059
893,M4* 2-opt,2,12.743562317037625,1.0416901762473059
894,M4* greedy,4,12.404176906359945,1.3999234937492329
894,M4* 2-opt,6,12.123146285351275,1.8350993654323804
895,M4* greedy,4,12.225322743254763,1.5176788196581572
895,M4* 2-opt,4,12.225322743254763,1.5176788196581572
896,M4* greedy,1,13.62021596455432,1.0
896,M4* 2-opt,1,12.55676562390392,1.0
897,M4* greedy,1,12.415798370660504,1.0
897,M4* 2-opt,1,11.341885298226792,1.0
898,M4* greedy,9,13.917885393707586,3.311310059098569
898,M4* 2-opt,10,12.78088214098616,3.3115484776034307
899,M4* greedy,7,13.724387858923984,2.816107251543552
899,M4* 2-opt,6,13.195035905432158,2.566995675410214
900,M4* greedy,3,12.921474864594849,3.3028211852642433
900,M4* 2-opt,4,11.46197113385152,3.043320052980594
901,M4* greedy,1,9.85293592655889,4.232172096371547
901,M4* 2-opt,1,9.85293592655889,4.213479061359483
902,M4* greedy,1,13.216052348513973,2.958906675331427
902,M4* 2-opt,1,13.216052348513973,2.958906675331427
903,M4* greedy,4,13.407953527903341,2.55340875213777
903,M4* 2-opt,4,13.407953527903341,2.55340875213777
904,M4* greedy,4,10.945282930797038,4.710954829943594
904,M4* 2-opt,5,10.909577266310214,7.744861029995423
905,M4* greedy,3,13.821644358927436,1.505891626091042
905,M4* 2-opt,2,12.557891609152525,1.0231536705723001
906,M4* greedy,2,13.967369405336026,1.6337855528828906
906,M4* 2-opt,2,12.978543195367855,1.6337855528828906
907,M4* greedy,3,13.256964309659274,1.2641272601290874
907,M4* 2-opt,3,13.256964309659274,1.2641272601290874
908,M4* greedy,4,12.761477559060701,1.5078940235571467
908,M4* 2-opt,5,11.961060318796164,2.870792006000057
909,M4* greedy,5,12.804320503475221,3.4024241001829014
909,M4* 2-opt,7,12.145742915615159,4.3069569611568115
910,M4* greedy,6,13.88296112382566,2.892236799804591
910,M4* 2-opt,6,13.88296112382566,2.892236799804591
911,M4* greedy,5,11.730792304418571,1.6690036347092194
911,M4* 2-opt,5,11.730792304418571,1.6690036347092194
912,M4* greedy,1,12.123571647996755,5.19573419584757
912,M4* 2-opt,1,12.123571647996755,5.19573419584757
913,M4* greedy,3,12.86976569169172,1.2931705140447685
913,M4* 2-opt,7,11.990828724492713,2.145033322986347
914,M4* greedy,9,13.890053312758408,4.545414753611397
914,M4* 2-opt,2,11.516962567521327,1.110478537231825
915,M4* greedy,1,10.76363274740781,5.594851885354987
915,M4* 2-opt,1,10.76363274740781,5.367634552394057
916,M4* greedy,1,12.806139109706855,4.297450354445407
916,M4* 2-opt,2,12.289640478020157,4.121425029335509
917,M4* greedy,3,11.229881954311388,2.397373721870296
917,M4* 2-opt,3,11.000490895790021,2.397373721870296
918,M4* greedy,5,10.514450270633667,1.4650783185681293
918,M4* 2-opt,2,9.691184914966387,1.0540073465619513
919,M4* greedy,6,13.937640794294897,1.8391072401423953
919,M4* 2-opt,6,12.771284410204453,2.8524538242883124
920,M4* greedy,3,13.889087927690849,1.381012119084106
920,M4* 2-opt,3,13.889087927690849,1.381012119084106
921,M4* greedy,2,13.786519923315753,4.047144161929304
921,M4* 2-opt,2,13.481900506804351,4.047144161929304
922,M4* greedy,5,13.928327209022601,2.447821537073846
922,M4* 2-opt,6,13.679095454369346,2.9211062768642693
923,M4* greedy,2,13.498801799775741,1.03063829150649
923,M4* 2-opt,2,12.632512158153338,1.03063829150649
924,M4* greedy,4,12.195295860771573,3.983231772555062
924,M4* 2-opt,2,11.668209717280666,3.4847788740192307
925,M4* greedy,9,13.327130425688619,5.789855809738101
925,M4* 2-opt,9,12.19333949886342,5.212216313039422
926,M4* greedy,9,12.807740155623327,1.8763021335856054
926,M4* 2-opt,5,10.894191697614033,1.5853462354525425
927,M4* greedy,4,13.879943826643132,1.086442656515587
927,M4* 2-opt,3,13.64669534584031,1.040892832697376
928,M4* greedy,2,10.644916413489796,1.3703419876087999
928,M4* 2-opt,3,9.825028143155617,2.6882722355382613
929,M4* greedy,3,12.289897427172795,3.531429710603328
929,M4* 2-opt,2,11.710035604871115,3.303998380173016
930,M4* greedy,4,12.748814185282928,1.431012277789676
930,M4* 2-opt,2,11.449830744451098,1.044827576003928
931,M4* greedy,3,12.721630888290147,1.3476521837340976
931,M4* 2-opt,3,12.428014368626211,1.3476521837340976
932,M4* greedy,1,4.697383781703017,6.225872978567797
932,M4* 2-opt,1,4.697383781703017,5.987730516991696
933,M4* greedy,1,12.729896379508393,4.09495174053403
933,M4* 2-opt,1,12.729896379508393,4.09495174053403
934,M4* greedy,6,13.12268436125012,2.2661289443356183
934,M4* 2-opt,7,12.57952961109277,5.401109968568277
935,M4* greedy,1,9.862727876036605,5.538337945925222
935,M4* 2-opt,1,9.862727876036605,5.246802447878649
936,M4* greedy,8,13.612096720950529,1.7035037384440246
936,M4* 2-opt,8,13.612096720950529,1.7035037384440246
937,M4* greedy,6,13.579845897495284,4.505933370657415
937,M4* 2-opt,1,10.987895086919211,1.0
938,M4* greedy,3,12.342179265804317,2.341790233832874
938,M4* 2-opt,2,11.210067638633653,1.6300978989391006
939,M4* greedy,4,12.578573265834649,4.2842682785478035
939,M4* 2-opt,6,11.836426630459869,4.315441404948048
940,M4* greedy,2,10.30324161336951,5.303732808146751
940,M4* 2-opt,4,10.279446146638948,6.506292007643808
941,M4* greedy,6,13.779015066355676,2.3209611414106948
941,M4* 2-opt,4,12.003500456987727,1.1697160252112289
942,M4* greedy,4,12.951107172814304,1.570353395178145
942,M4* 2-opt,2,11.921857803474571,1.2104762292928861
943,M4* greedy,5,8.39231896127841,2.066092770997593
943,M4* 2-opt,3,8.041131711912033,1.952000605605211
944,M4* greedy,6,13.97479484048328,2.17723641556307
944,M4* 2-opt,6,11.75021611229942,1.4935142202425011
945,M4* greedy,1,12.544014869436253,8.307031258214833
945,M4* 2-opt,1,12.544014869436253,6.745836768106019
946,M4* greedy,5,13.239858555730022,1.3952885461268119
946,M4* 2-opt,5,13.098535201630279,1.3641482452662084
947,M4* greedy,4,11.229521969266656,1.6226219122642314
947,M4* 2-opt,4,11.229521969266656,1.6226219122642314
948,M4* greedy,3,12.561470324081998,5.317423832853708
948,M4* 2-opt,3,12.561470324081998,4.95636275176582
949,M4* greedy,3,13.27467195818383,1.4517371041392428
949,M4* 2-opt,2,11.953752061807275,1.3298792564540698
950,M4* greedy,3,12.027645683263447,1.393081302094104
950,M4* 2-opt,5,11.471905403309385,3.600901172410666
951,M4* greedy,1,12.259082497424147,1.0
951,M4* 2-opt,1,12.259082497424147,1.0
952,M4* greedy,1,11.58101092227753,6.912710978861292
952,M4* 2-opt,1,11.58101092227753,6.606071278601649
953,M4* greedy,1,11.499835025005378,3.61517039108204
953,M4* 2-opt,1,11.499835025005378,3.61517039108204
954,M4* greedy,4,12.884755091188724,1.5882463228845265
954,M4* 2-opt,3,12.165931518692577,1.276192274157138
955,M4* greedy,6,13.882625226757732,2.796482871775289
955,M4* 2-opt,8,13.670592592949385,3.0222015075088637
956,M4* greedy,5,11.435165874627671,2.3228487643827838
956,M4* 2-opt,7,9.707625819495128,3.7319202391187964
957,M4* greedy,3,13.071028614030244,1.1857172716416624
957,M4* 2-opt,4,13.033804959273287,1.437861402929413
958,M4* greedy,1,13.439298781339271,6.476355062007667
958,M4* 2-opt,1,13.439298781339271,6.395957241266505
959,M4* greedy,3,13.529616614129592,2.316408787950626
959,M4* 2-opt,5,11.950479292193695,3.6156095976624227
960,M4* greedy,2,11.510760123203436,6.048211976575303
960,M4* 2-opt,2,11.510760123203436,6.048211976575303
961,M4* greedy,3,12.162011923436237,1.2583022631008598
961,M4* 2-opt,3,12.162011923436237,1.2583022631008598
962,M4* greedy,5,12.331103792797572,1.7532861462696276
962,M4* 2-opt,5,12.331103792797572,1.7532861462696276
963,M4* greedy,7,12.58689505398204,1.8413822117354794
963,M4* 2-opt,7,12.201533701987346,1.7929335996632976
964,M4* greedy,2,11.261367713025711,8.847903683776078
964,M4* 2-opt,2,11.261367713025711,8.425257838688573
965,M4* greedy,2,13.014923960800726,3.454236356439217
965,M4* 2-opt,3,12.527879981741286,3.490018209103562
966,M4* greedy,3,12.874889771973155,6.130083524740033
966,M4* 2-opt,1,12.500659157414876,5.42240837758783
967,M4* greedy,3,12.424979196083793,3.5815706414643986
967,M4* 2-opt,4,12.321961770081296,3.8131093329031285
968,M4* greedy,4,11.47245980604202,1.3704295745438195
968,M4* 2-opt,4,11.38985249130264,1.3704295745438195
969,M4* greedy,3,13.47462112230788,3.140725094716627
969,M4* 2-opt,3,13.47462112230788,3.140725094716627
970,M4* greedy,4,12.628365046526168,2.2925931954264835
970,M4* 2-opt,2,11.239915340458674,1.1964215263676372
971,M4* greedy,1,13.588320898692361,1.0
971,M4* 2-opt,5,11.55940143750558,8.983986642292319
972,M4* greedy,2,13.738747218851875,3.071834970322598
972,M4* 2-opt,2,13.738747218851875,3.0123932306775134
973,M4* greedy,5,13.90982941581184,1.1472961978739649
973,M4* 2-opt,5,13.435561195717247,1.062107168357609
974,M4* greedy,2,12.16628884839123,1.0081326057142188
974,M4* 2-opt,3,11.517006007876368,1.671357598485391
975,M4* greedy,2,13.561521329875916,1.2610447347368658
975,M4* 2-opt,8,12.801234824359268,10.707413667896915
976,M4* greedy,2,13.836040042028854,2.829853431337404
976,M4* 2-opt,2,13.836040042028854,2.8163230226114657
977,M4* greedy,3,13.449636200351055,1.4735836652692493
977,M4* 2-opt,3,13.449636200351055,1.4735836652692493
978,M4* greedy,3,13.69811540751836,1.2078045494637228
978,M4* 2-opt,4,11.862222475666549,1.3434020229190695
979,M4* greedy,4,12.981610608715318,2.043244392337205
979,M4* 2-opt,3,12.782758961519093,1.9296583327823589
980,M4* greedy,7,12.483147223048455,2.5933168199708776
980,M4* 2-opt,7,12.483147223048455,2.5933168199708776
981,M4* greedy,1,11.576311484231908,7.640362780697977
981,M4* 2-opt,1,11.576311484231908,7.314247259151702
982,M4* greedy,1,13.979739096286371,4.939073444851484
982,M4* 2-opt,1,13.979739096286371,4.841689410730312
983,M4* greedy,9,12.803741410982422,7.242118634881178
983,M4* 2-opt,9,12.762758466264104,7.214885478068382
984,M4* greedy,1,10.150013974606878,6.233720778333947
984,M4* 2-opt,1,10.150013974606878,5.556498860775372
985,M4* greedy,5,13.932143118307806,2.3055698000149096
985,M4* 2-opt,5,13.932143118307806,2.3055698000149096
986,M4* greedy,1,10.608058531255871,1.0
986,M4* 2-opt,3,10.089687231076079,1.5698995340217499
987,M4* greedy,4,11.281551073725534,2.7972697750862423
987,M4* 2-opt,4,11.281551073725534,2.7972697750862423
