prior_type,model,fcr
diffuse,H_d,10.800456
diffuse,H_d,8.653656
diffuse,H_d,4.706454
diffuse,H_d,9.756878
diffuse,H_d,7.914290
diffuse,H_d,10.285495
diffuse,H_d,7.314830
diffuse,H_d,9.590069
diffuse,H_d,9.889502
diffuse,H_d,5.670219
diffuse,H_d,6.207976
diffuse,H_d,8.327550
diffuse,H_d,8.248118
diffuse,H_d,12.692263
diffuse,H_d,1.203119
diffuse,H_d,8.064893
diffuse,H_d,4.708027
diffuse,H_d,10.874766
diffuse,H_d,5.467323
diffuse,H_d,14.555074
diffuse,H_d,18.246245
diffuse,H_d,5.482258
diffuse,H_d,8.657261
diffuse,H_d,9.078392
diffuse,H_d,8.504020
diffuse,H_d,2.967011
diffuse,H_d,8.002367
diffuse,H_d,2.536741
diffuse,H_d,10.903508
diffuse,H_d,11.324422
diffuse,H_d,1.550329
diffuse,H_d,9.590666
diffuse,H_d,2.939205
diffuse,H_d,8.852416
diffuse,H_d,13.041312
diffuse,H_d,9.653385
diffuse,H_d,1.000000
diffuse,H_d,4.520445
diffuse,H_d,1.000000
diffuse,H_d,2.677330
diffuse,H_d,11.543864
diffuse,H_d,3.444108
diffuse,H_d,10.251899
diffuse,H_d,7.188753
diffuse,H_d,9.557719
diffuse,H_d,2.188929
diffuse,H_d,7.093422
diffuse,H_d,7.820292
diffuse,H_d,8.301609
diffuse,H_d,10.791378
diffuse,H_d,14.633059
diffuse,H_d,6.692505
diffuse,H_d,1.000000
diffuse,H_d,9.476362
diffuse,H_d,4.746338
diffuse,H_d,2.828837
diffuse,H_d,1.000000
diffuse,H_d,4.404672
diffuse,H_d,8.560441
diffuse,H_d,1.033756
diffuse,H_d,16.131263
diffuse,H_d,6.431287
diffuse,H_d,7.006540
diffuse,H_d,2.699708
diffuse,H_d,1.000000
diffuse,H_d,8.570003
diffuse,H_d,9.646889
diffuse,H_d,7.108954
diffuse,H_d,1.000000
diffuse,H_d,10.932083
diffuse,H_d,6.243919
diffuse,H_d,12.129124
diffuse,H_d,5.243105
diffuse,H_d,6.148800
diffuse,H_d,7.575175
diffuse,H_d,5.076299
diffuse,H_d,6.277091
diffuse,H_d,5.585813
diffuse,H_d,4.943345
diffuse,H_d,1.000000
diffuse,H_d,3.150952
diffuse,H_d,6.169784
diffuse,H_d,12.491072
diffuse,H_d,4.170396
diffuse,H_d,6.479485
diffuse,H_d,9.097027
diffuse,H_d,10.006374
diffuse,H_d,2.170063
diffuse,H_d,7.913148
diffuse,H_d,10.876802
diffuse,H_d,1.621611
diffuse,H_d,6.819749
diffuse,H_d,2.575555
diffuse,H_d,4.256539
diffuse,H_d,5.418527
diffuse,H_d,7.796768
diffuse,H_d,12.827390
diffuse,H_d,11.433985
diffuse,H_d,7.091643
diffuse,H_d,7.802031
diffuse,H_d,2.590612
diffuse,H_d,9.335923
diffuse,H_d,9.473878
diffuse,H_d,1.000000
diffuse,H_d,6.899067
diffuse,H_d,5.878675
diffuse,H_d,3.319817
diffuse,H_d,10.606890
diffuse,H_d,9.065569
diffuse,H_d,7.331301
diffuse,H_d,9.271937
diffuse,H_d,6.351695
diffuse,H_d,1.000000
diffuse,H_d,6.734445
diffuse,H_d,10.673554
diffuse,H_d,6.632920
diffuse,H_d,5.123487
diffuse,H_d,4.185738
diffuse,H_d,2.294725
diffuse,H_d,13.008521
diffuse,H_d,7.011165
diffuse,H_d,6.676598
diffuse,H_d,2.372760
diffuse,H_d,1.967449
diffuse,H_d,11.619344
diffuse,H_d,11.692273
diffuse,H_d,12.071217
diffuse,H_d,6.892529
diffuse,H_d,3.637060
diffuse,H_d,8.929987
diffuse,H_d,1.000000
diffuse,H_d,2.036642
diffuse,H_d,3.956569
diffuse,H_d,6.518737
diffuse,H_d,7.891287
diffuse,H_d,4.192555
diffuse,H_d,11.036356
diffuse,H_d,7.896986
diffuse,H_d,9.097399
diffuse,H_d,11.258919
diffuse,H_d,4.775939
diffuse,H_d,10.033527
diffuse,H_d,3.216911
diffuse,H_d,3.787700
diffuse,H_d,14.442332
diffuse,H_d,14.515499
diffuse,H_d,8.531346
diffuse,H_d,8.375467
diffuse,H_d,3.943146
diffuse,H_d,3.674022
diffuse,H_d,8.646031
diffuse,H_d,3.416724
diffuse,H_d,7.350108
diffuse,H_d,10.731332
diffuse,H_d,11.520206
diffuse,H_d,4.440916
diffuse,H_d,3.861075
diffuse,H_d,8.426585
diffuse,H_d,8.253215
diffuse,H_d,7.368009
diffuse,H_d,9.877757
diffuse,H_d,9.730920
diffuse,H_d,14.992169
diffuse,H_d,7.680902
diffuse,H_d,2.123565
diffuse,H_d,4.019880
diffuse,H_d,12.428050
diffuse,H_d,9.088801
diffuse,H_d,7.262924
diffuse,H_d,6.463828
diffuse,H_d,9.891906
diffuse,H_d,7.088259
diffuse,H_d,8.337905
diffuse,H_d,6.341405
diffuse,H_d,7.941314
diffuse,H_d,5.032132
diffuse,H_d,2.145502
diffuse,H_d,3.252201
diffuse,H_d,7.246308
diffuse,H_d,3.258522
diffuse,H_d,2.326133
diffuse,H_d,10.468707
diffuse,H_d,1.239371
diffuse,H_d,7.206790
diffuse,H_d,10.765460
diffuse,H_d,2.346592
diffuse,H_d,9.011394
diffuse,H_d,9.999000
diffuse,H_d,9.428067
diffuse,H_d,7.826893
diffuse,H_d,7.546461
diffuse,H_d,1.000000
diffuse,H_d,15.704115
diffuse,H_d,11.402794
diffuse,H_d,11.974240
diffuse,H_d,5.760816
diffuse,H_d,7.706659
diffuse,H_d,8.595709
diffuse,H_d,3.506965
diffuse,H_d,9.520594
diffuse,H_d,1.363426
diffuse,H_d,7.249057
diffuse,H_d,5.288471
diffuse,H_d,8.857893
diffuse,H_d,4.465042
diffuse,H_d,7.860379
diffuse,H_d,5.495979
diffuse,H_d,5.385096
diffuse,H_d,4.518516
diffuse,H_d,5.052214
diffuse,H_d,11.659787
diffuse,H_d,5.907510
diffuse,H_d,11.327330
diffuse,H_d,1.000000
diffuse,H_d,8.297243
diffuse,H_d,9.424868
diffuse,H_d,13.107078
diffuse,H_d,9.159281
diffuse,H_d,12.616017
diffuse,H_d,7.763181
diffuse,H_d,6.892022
diffuse,H_d,4.630826
diffuse,H_d,10.527388
diffuse,H_d,10.539693
diffuse,H_d,1.000000
diffuse,H_d,5.960899
diffuse,H_d,4.973016
diffuse,H_d,6.219866
diffuse,H_d,10.051254
diffuse,H_d,11.749928
diffuse,H_d,9.103625
diffuse,H_d,6.645762
diffuse,H_d,9.960224
diffuse,H_d,8.542026
diffuse,H_d,3.021452
diffuse,H_d,5.467030
diffuse,H_d,7.666067
diffuse,H_d,6.636634
diffuse,H_d,3.719826
diffuse,H_d,6.807427
diffuse,H_d,1.000000
diffuse,H_d,10.113670
diffuse,H_d,8.849820
diffuse,H_d,8.736898
diffuse,H_d,13.930066
diffuse,H_d,10.332146
diffuse,H_d,8.826920
diffuse,H_d,6.826071
diffuse,H_d,3.930416
diffuse,H_d,3.790766
diffuse,H_d,8.779014
diffuse,H_d,2.279686
diffuse,H_d,4.753904
diffuse,H_d,4.979602
diffuse,H_d,9.793472
diffuse,H_d,6.174433
diffuse,H_d,7.521208
diffuse,H_d,8.284366
diffuse,H_d,10.101138
diffuse,H_d,5.211828
diffuse,H_d,2.527126
diffuse,H_d,8.756594
diffuse,H_d,9.429331
diffuse,H_d,9.316477
diffuse,H_d,2.024358
diffuse,H_d,6.302875
diffuse,H_d,7.131797
diffuse,H_d,1.000000
diffuse,H_d,6.888921
diffuse,H_d,8.216808
diffuse,H_d,7.139706
diffuse,H_d,4.356953
diffuse,H_d,3.503116
diffuse,H_d,6.708695
diffuse,H_d,9.159761
diffuse,H_d,10.013076
diffuse,H_d,1.526624
diffuse,H_d,2.102665
diffuse,H_d,5.929908
diffuse,H_d,3.224703
diffuse,H_d,7.932584
diffuse,H_d,9.164246
diffuse,H_d,1.000000
diffuse,H_d,3.235249
diffuse,H_d,12.032480
diffuse,H_d,7.727964
diffuse,H_d,6.993265
diffuse,H_d,6.789235
diffuse,H_d,7.848279
diffuse,H_d,6.042942
diffuse,H_d,8.830607
diffuse,H_d,12.802204
diffuse,H_d,8.425538
diffuse,H_d,1.000000
diffuse,H_d,10.147707
diffuse,H_d,9.812448
diffuse,H_d,1.934648
diffuse,H_d,7.894464
diffuse,H_d,6.801099
diffuse,H_d,5.971223
diffuse,H_d,2.470873
diffuse,H_d,4.371462
diffuse,H_d,6.217675
diffuse,H_d,2.476203
diffuse,H_d,5.018538
diffuse,H_d,7.942679
diffuse,H_d,11.272045
diffuse,H_d,10.385061
diffuse,H_d,5.293970
diffuse,H_d,9.205318
diffuse,H_d,3.652615
diffuse,H_d,4.509737
diffuse,H_d,4.564290
diffuse,H_d,1.000000
diffuse,H_d,5.757877
diffuse,H_d,6.902046
diffuse,H_d,3.365758
diffuse,H_d,10.210320
diffuse,H_d,5.312305
diffuse,H_d,8.282322
diffuse,H_d,7.694119
diffuse,H_d,6.585112
diffuse,H_d,7.910251
diffuse,H_d,8.852096
diffuse,H_d,5.696281
diffuse,H_d,6.037368
diffuse,H_d,1.000000
diffuse,H_d,7.677361
diffuse,H_d,2.767910
diffuse,H_d,7.036018
diffuse,H_d,5.542102
diffuse,H_d,2.152044
diffuse,H_d,4.304998
diffuse,H_d,7.013876
diffuse,H_d,2.467147
diffuse,H_d,5.590207
diffuse,H_d,6.728797
diffuse,H_d,7.943109
diffuse,H_d,13.037621
diffuse,H_d,14.796565
diffuse,H_d,8.283290
diffuse,H_d,12.457055
diffuse,H_d,7.651737
diffuse,H_d,4.916241
diffuse,H_d,9.737885
diffuse,H_d,7.202160
diffuse,H_d,1.000000
diffuse,H_d,11.043937
diffuse,H_d,9.162537
diffuse,H_d,4.532739
diffuse,H_d,6.408266
diffuse,H_d,11.051278
diffuse,H_d,2.666659
diffuse,H_d,6.076034
diffuse,H_d,5.971352
diffuse,H_d,6.871518
diffuse,H_d,5.554816
diffuse,H_d,15.622450
diffuse,H_d,9.785623
diffuse,H_d,2.769030
diffuse,H_d,6.365806
diffuse,H_d,6.817225
diffuse,H_d,7.369197
diffuse,H_d,4.830413
diffuse,H_d,9.349460
diffuse,H_d,5.746777
diffuse,H_d,11.890125
diffuse,H_d,8.716832
diffuse,H_d,6.619350
diffuse,H_d,2.590470
diffuse,H_d,15.453046
diffuse,H_d,5.437808
diffuse,H_d,4.592858
diffuse,H_d,14.221925
diffuse,H_d,5.384811
diffuse,H_d,10.472615
diffuse,H_d,14.878308
diffuse,H_d,1.000000
diffuse,H_d,1.549921
diffuse,H_d,6.348092
diffuse,H_d,12.298461
diffuse,H_d,4.553373
diffuse,H_d,8.196921
diffuse,H_d,13.031437
diffuse,H_d,9.129643
diffuse,H_d,4.922844
diffuse,H_d,3.283544
diffuse,H_d,2.311611
diffuse,H_d,5.969410
diffuse,H_d,3.123458
diffuse,H_d,7.275581
diffuse,H_d,11.299527
diffuse,H_d,6.326412
diffuse,H_d,4.087040
diffuse,H_d,10.512601
diffuse,H_d,15.131079
diffuse,H_d,8.760138
diffuse,H_d,4.224498
diffuse,H_d,6.024389
diffuse,H_d,3.599912
diffuse,H_d,10.588214
diffuse,H_d,14.341133
diffuse,H_d,10.116565
diffuse,H_d,13.222533
diffuse,H_d,1.000000
diffuse,H_d,12.176242
diffuse,H_d,4.347979
diffuse,H_d,6.454427
diffuse,H_d,5.123343
diffuse,H_d,12.431828
diffuse,H_d,6.389342
diffuse,H_d,7.920000
diffuse,H_d,8.252587
diffuse,H_d,3.787525
diffuse,H_d,13.119196
diffuse,H_d,10.945285
diffuse,H_d,3.753971
diffuse,H_d,1.795433
diffuse,H_d,7.700604
diffuse,H_d,11.982909
diffuse,H_d,8.931815
diffuse,H_d,3.179453
diffuse,H_d,3.004900
diffuse,H_d,5.034041
diffuse,H_d,5.816058
diffuse,H_d,9.288540
diffuse,H_d,10.366187
diffuse,H_d,11.194556
diffuse,H_d,1.000000
diffuse,H_d,7.220450
diffuse,H_d,1.000000
diffuse,H_d,12.463732
diffuse,H_d,9.643147
diffuse,H_d,11.118393
diffuse,H_d,4.734765
diffuse,H_d,5.157308
diffuse,H_d,5.870876
diffuse,H_d,5.469308
diffuse,H_d,5.520503
diffuse,H_d,9.449946
diffuse,H_d,11.186358
diffuse,H_d,2.661320
diffuse,H_d,11.339847
diffuse,H_d,1.000000
diffuse,H_d,2.763447
diffuse,H_d,4.705476
diffuse,H_d,8.009481
diffuse,H_d,6.673414
diffuse,H_d,5.536854
diffuse,H_d,6.859620
diffuse,H_d,1.000000
diffuse,H_d,7.561665
diffuse,H_d,8.067224
diffuse,H_d,8.569672
diffuse,H_d,1.369267
diffuse,H_d,7.180859
diffuse,H_d,6.255942
diffuse,H_d,1.000000
diffuse,H_d,9.400241
diffuse,H_d,5.471265
diffuse,H_d,10.657397
diffuse,H_d,1.000000
diffuse,H_d,1.000000
diffuse,H_d,10.210999
diffuse,H_d,8.322643
diffuse,H_d,1.421717
diffuse,H_d,6.987593
diffuse,H_d,2.780312
diffuse,H_d,9.815756
diffuse,H_d,5.163439
diffuse,H_d,3.019646
diffuse,H_d,6.259691
diffuse,H_d,11.369407
diffuse,H_d,1.000000
diffuse,H_d,13.167016
diffuse,H_d,4.605937
diffuse,H_d,9.118347
diffuse,H_d,12.572656
diffuse,H_d,5.773924
diffuse,H_d,6.894264
diffuse,H_d,6.699101
diffuse,H_d,3.841288
diffuse,H_d,4.633518
diffuse,H_d,5.571434
diffuse,H_d,2.483186
diffuse,H_d,8.373350
diffuse,H_d,10.423394
diffuse,H_d,6.094276
diffuse,H_d,1.000000
diffuse,H_d,12.119679
diffuse,H_d,13.674697
diffuse,H_d,4.820985
diffuse,H_d,7.819447
diffuse,H_d,1.000000
diffuse,M1,9.127433
diffuse,M1,22.460468
diffuse,M1,11.648685
diffuse,M1,20.643566
diffuse,M1,33.562424
diffuse,M1,5.186611
diffuse,M1,11.781081
diffuse,M1,6.295913
diffuse,M1,26.392595
diffuse,M1,1.000000
diffuse,M1,2.582859
diffuse,M1,3.901196
diffuse,M1,19.301351
diffuse,M1,11.024153
diffuse,M1,8.846901
diffuse,M1,6.976040
diffuse,M1,26.207759
diffuse,M1,35.120451
diffuse,M1,21.266259
diffuse,M1,6.264796
diffuse,M1,1.203119
diffuse,M1,1.110233
diffuse,M1,7.544681
diffuse,M1,9.542172
diffuse,M1,28.194614
diffuse,M1,12.182311
diffuse,M1,10.381479
diffuse,M1,7.573711
diffuse,M1,5.562059
diffuse,M1,24.837436
diffuse,M1,12.890380
diffuse,M1,41.062683
diffuse,M1,5.448710
diffuse,M1,3.925861
diffuse,M1,21.275159
diffuse,M1,2.612961
diffuse,M1,19.753309
diffuse,M1,1.848889
diffuse,M1,25.120572
diffuse,M1,10.870314
diffuse,M1,4.201504
diffuse,M1,20.217424
diffuse,M1,4.455293
diffuse,M1,76.059287
diffuse,M1,35.131906
diffuse,M1,43.669499
diffuse,M1,20.278010
diffuse,M1,16.992121
diffuse,M1,2.909216
diffuse,M1,9.453867
diffuse,M1,7.346299
diffuse,M1,30.035793
diffuse,M1,26.640709
diffuse,M1,16.643721
diffuse,M1,5.720150
diffuse,M1,5.705745
diffuse,M1,1.405977
diffuse,M1,7.606652
diffuse,M1,50.411061
diffuse,M1,21.353436
diffuse,M1,6.995236
diffuse,M1,10.293563
diffuse,M1,27.116605
diffuse,M1,7.534400
diffuse,M1,41.434729
diffuse,M1,2.813473
diffuse,M1,7.326891
diffuse,M1,12.253895
diffuse,M1,11.980355
diffuse,M1,65.321204
diffuse,M1,22.828428
diffuse,M1,54.620551
diffuse,M1,5.197916
diffuse,M1,35.575040
diffuse,M1,5.579624
diffuse,M1,23.394647
diffuse,M1,41.335818
diffuse,M1,17.098904
diffuse,M1,29.606638
diffuse,M1,18.430418
diffuse,M1,12.958415
diffuse,M1,16.218226
diffuse,M1,5.230197
diffuse,M1,2.665708
diffuse,M1,28.647063
diffuse,M1,9.615654
diffuse,M1,1.000000
diffuse,M1,18.013486
diffuse,M1,13.671091
diffuse,M1,14.441691
diffuse,M1,16.043362
diffuse,M1,11.061441
diffuse,M1,21.716774
diffuse,M1,55.874885
diffuse,M1,1.015464
diffuse,M1,1.525792
diffuse,M1,50.662194
diffuse,M1,27.525455
diffuse,M1,24.725804
diffuse,M1,28.081406
diffuse,M1,19.320103
diffuse,M1,8.393785
diffuse,M1,24.404473
diffuse,M1,3.782828
diffuse,M1,19.014750
diffuse,M1,17.309048
diffuse,M1,9.319436
diffuse,M1,6.092040
diffuse,M1,14.837738
diffuse,M1,13.566015
diffuse,M1,24.348080
diffuse,M1,5.262574
diffuse,M1,27.150866
diffuse,M1,20.724263
diffuse,M1,43.495961
diffuse,M1,10.728126
diffuse,M1,9.102622
diffuse,M1,14.284199
diffuse,M1,54.021970
diffuse,M1,14.137115
diffuse,M1,6.618982
diffuse,M1,10.690928
diffuse,M1,3.547310
diffuse,M1,27.650920
diffuse,M1,1.508412
diffuse,M1,15.564081
diffuse,M1,22.892188
diffuse,M1,1.811266
diffuse,M1,27.144068
diffuse,M1,7.089274
diffuse,M1,11.030352
diffuse,M1,5.083108
diffuse,M1,23.628410
diffuse,M1,25.584980
diffuse,M1,12.340213
diffuse,M1,10.493050
diffuse,M1,50.029673
diffuse,M1,51.945376
diffuse,M1,42.832058
diffuse,M1,7.996441
diffuse,M1,18.308862
diffuse,M1,29.072839
diffuse,M1,12.822578
diffuse,M1,4.989647
diffuse,M1,8.797792
diffuse,M1,8.273008
diffuse,M1,7.910317
diffuse,M1,12.004717
diffuse,M1,21.407724
diffuse,M1,34.832201
diffuse,M1,1.000000
diffuse,M1,5.669746
diffuse,M1,12.069608
diffuse,M1,2.693296
diffuse,M1,30.560412
diffuse,M1,39.087702
diffuse,M1,6.647337
diffuse,M1,39.782812
diffuse,M1,16.765954
diffuse,M1,16.585126
diffuse,M1,1.224617
diffuse,M1,2.043935
diffuse,M1,24.010889
diffuse,M1,10.465644
diffuse,M1,24.856762
diffuse,M1,31.640630
diffuse,M1,2.172475
diffuse,M1,14.430236
diffuse,M1,1.232162
diffuse,M1,1.000000
diffuse,M1,38.233124
diffuse,M1,7.108345
diffuse,M1,3.499829
diffuse,M1,1.000000
diffuse,M1,6.423676
diffuse,M1,9.150988
diffuse,M1,37.461032
diffuse,M1,1.000000
diffuse,M1,9.290009
diffuse,M1,2.905466
diffuse,M1,1.000000
diffuse,M1,35.430267
diffuse,M1,5.844456
diffuse,M1,9.834883
diffuse,M1,20.180310
diffuse,M1,37.015302
diffuse,M1,35.114951
diffuse,M1,9.349192
diffuse,M1,11.724577
diffuse,M1,25.624861
diffuse,M1,5.608956
diffuse,M1,41.001521
diffuse,M1,16.873028
diffuse,M1,45.125811
diffuse,M1,1.512650
diffuse,M1,12.170044
diffuse,M1,32.760955
diffuse,M1,5.964841
diffuse,M1,15.921259
diffuse,M1,13.930908
diffuse,M1,17.673082
diffuse,M1,6.790137
diffuse,M1,13.312839
diffuse,M1,12.759586
diffuse,M1,82.301687
diffuse,M1,14.153719
diffuse,M1,7.769101
diffuse,M1,16.030255
diffuse,M1,28.072382
diffuse,M1,9.308005
diffuse,M1,4.941160
diffuse,M1,4.558238
diffuse,M1,13.704055
diffuse,M1,6.655455
diffuse,M1,11.828445
diffuse,M1,13.102266
diffuse,M1,2.606714
diffuse,M1,10.329705
diffuse,M1,13.935363
diffuse,M1,115.507675
diffuse,M1,14.150953
diffuse,M1,15.313442
diffuse,M1,2.103245
diffuse,M1,6.603131
diffuse,M1,3.745015
diffuse,M1,19.148932
diffuse,M1,10.276008
diffuse,M1,20.337757
diffuse,M1,5.200477
diffuse,M1,28.668827
diffuse,M1,23.878528
diffuse,M1,8.340775
diffuse,M1,31.970572
diffuse,M1,13.337167
diffuse,M1,3.552061
diffuse,M1,3.895038
diffuse,M1,17.292819
diffuse,M1,4.139139
diffuse,M1,21.539216
diffuse,M1,14.189661
diffuse,M1,8.916202
diffuse,M1,37.849803
diffuse,M1,3.658229
diffuse,M1,5.415205
diffuse,M1,45.884681
diffuse,M1,28.776123
diffuse,M1,64.732042
diffuse,M1,34.081442
diffuse,M1,3.056253
diffuse,M1,18.474228
diffuse,M1,21.946025
diffuse,M1,10.211590
diffuse,M1,27.554188
diffuse,M1,31.765684
diffuse,M1,33.756814
diffuse,M1,37.967398
diffuse,M1,1.000000
diffuse,M1,7.904508
diffuse,M1,18.657808
diffuse,M1,6.199498
diffuse,M1,1.000000
diffuse,M1,5.504061
diffuse,M1,1.000000
diffuse,M1,1.000000
diffuse,M1,23.512286
diffuse,M1,1.371052
diffuse,M1,22.956390
diffuse,M1,1.006834
diffuse,M1,5.062689
diffuse,M1,1.000000
diffuse,M1,22.412149
diffuse,M1,7.438876
diffuse,M1,20.322692
diffuse,M1,74.341968
diffuse,M1,1.104798
diffuse,M1,5.460845
diffuse,M1,23.539710
diffuse,M1,38.414320
diffuse,M1,7.083684
diffuse,M1,19.724303
diffuse,M1,37.204403
diffuse,M1,25.166294
diffuse,M1,54.476098
diffuse,M1,44.020749
diffuse,M1,1.924969
diffuse,M1,14.638743
diffuse,M1,24.556668
diffuse,M1,1.678623
diffuse,M1,25.681235
diffuse,M1,6.564334
diffuse,M1,3.386288
diffuse,M1,4.310017
diffuse,M1,16.122990
diffuse,M1,11.144544
diffuse,M1,7.244131
diffuse,M1,7.790449
diffuse,M1,1.000000
diffuse,M1,5.845682
diffuse,M1,15.882931
diffuse,M1,12.890000
diffuse,M1,42.461782
diffuse,M1,1.627562
diffuse,M1,62.082806
diffuse,M1,17.409168
diffuse,M1,2.207870
diffuse,M1,19.309232
diffuse,M1,1.535868
diffuse,M1,19.147626
diffuse,M1,10.246071
diffuse,M1,37.794758
diffuse,M1,32.167560
diffuse,M1,14.190784
diffuse,M1,16.867884
diffuse,M1,1.000000
diffuse,M1,85.812227
diffuse,M1,1.000000
diffuse,M1,5.826465
diffuse,M1,9.674089
diffuse,M1,9.816972
diffuse,M1,35.654641
diffuse,M1,9.996428
diffuse,M1,11.392986
diffuse,M1,11.356337
diffuse,M1,21.876772
diffuse,M1,17.059623
diffuse,M1,18.478175
diffuse,M1,5.134026
diffuse,M1,17.938747
diffuse,M1,1.050484
diffuse,M1,2.351736
diffuse,M1,56.245966
diffuse,M1,32.490064
diffuse,M1,67.597295
diffuse,M1,19.645160
diffuse,M1,13.353424
diffuse,M1,14.783380
diffuse,M1,3.558635
diffuse,M1,37.821253
diffuse,M1,1.258298
diffuse,M1,13.991586
diffuse,M1,12.530874
diffuse,M1,35.145837
diffuse,M1,13.355502
diffuse,M1,3.786752
diffuse,M1,8.452512
diffuse,M1,18.642297
diffuse,M1,6.333242
diffuse,M1,17.138671
diffuse,M1,7.465529
diffuse,M1,40.221559
diffuse,M1,10.443009
diffuse,M1,1.000000
diffuse,M1,32.237423
diffuse,M1,5.550319
diffuse,M1,6.150745
diffuse,M1,7.208652
diffuse,M1,15.938181
diffuse,M1,2.131815
diffuse,M1,72.721714
diffuse,M1,32.690556
diffuse,M1,2.095398
diffuse,M1,28.580671
diffuse,M1,1.000000
diffuse,M1,1.965068
diffuse,M1,5.174290
diffuse,M1,16.213174
diffuse,M1,27.022860
diffuse,M1,1.784018
diffuse,M1,14.741174
diffuse,M1,1.933053
diffuse,M1,9.389227
diffuse,M1,5.259248
diffuse,M1,2.224434
diffuse,M1,13.985551
diffuse,M1,11.431538
diffuse,M1,10.337251
diffuse,M1,18.064797
diffuse,M1,18.937362
diffuse,M1,44.839604
diffuse,M1,7.961319
diffuse,M1,24.014511
diffuse,M1,6.086826
diffuse,M1,32.568242
diffuse,M1,29.624441
diffuse,M1,37.705915
diffuse,M1,13.948322
diffuse,M1,6.924583
diffuse,M1,9.923879
diffuse,M1,1.000000
diffuse,M1,10.838224
diffuse,M1,5.574680
diffuse,M1,15.444647
diffuse,M1,42.218531
diffuse,M1,19.825253
diffuse,M1,22.245260
diffuse,M1,33.864991
diffuse,M1,33.698227
diffuse,M1,3.335646
diffuse,M1,16.944575
diffuse,M1,5.797908
diffuse,M1,2.088022
diffuse,M1,15.117091
diffuse,M1,7.650939
diffuse,M1,40.005219
diffuse,M1,23.369947
diffuse,M1,6.083735
diffuse,M1,34.358027
diffuse,M1,6.958111
diffuse,M1,7.059673
diffuse,M1,7.623176
diffuse,M1,71.931828
diffuse,M1,42.473131
diffuse,M1,26.255223
diffuse,M1,34.272439
diffuse,M1,19.651617
diffuse,M1,7.382510
diffuse,M1,7.002356
diffuse,M1,1.232111
diffuse,M1,6.740966
diffuse,M1,4.675418
diffuse,M1,8.089905
diffuse,M1,9.217926
diffuse,M1,43.466274
diffuse,M1,3.220159
diffuse,M1,11.953105
diffuse,M1,4.927788
diffuse,M1,1.451793
diffuse,M1,1.000000
diffuse,M1,5.430588
diffuse,M1,11.448394
diffuse,M1,35.127004
diffuse,M1,3.050353
diffuse,M1,14.077844
diffuse,M1,8.783815
diffuse,M1,51.177246
diffuse,M1,14.997537
diffuse,M1,2.328736
diffuse,M1,17.544260
diffuse,M1,15.664610
diffuse,M1,2.392699
diffuse,M1,1.000000
diffuse,M1,16.762459
diffuse,M1,17.721265
diffuse,M1,12.581657
diffuse,M1,42.081965
diffuse,M1,1.901155
diffuse,M1,1.124155
diffuse,M1,32.472831
diffuse,M1,16.442776
diffuse,M1,40.002996
diffuse,M1,5.791772
diffuse,M1,47.546694
diffuse,M1,6.441313
diffuse,M1,3.163049
diffuse,M1,16.060604
diffuse,M1,14.411418
diffuse,M1,2.335247
diffuse,M1,1.450703
diffuse,M1,3.643945
diffuse,M1,25.241028
diffuse,M1,82.825672
diffuse,M1,10.310525
diffuse,M1,22.300698
diffuse,M1,34.863749
diffuse,M1,7.995566
diffuse,M1,7.650016
diffuse,M1,15.294484
diffuse,M1,36.116226
diffuse,M1,15.602024
diffuse,M1,11.584590
diffuse,M1,6.343568
diffuse,M1,10.988674
diffuse,M1,10.945001
diffuse,M1,11.375754
diffuse,M1,20.187435
diffuse,M1,19.001407
diffuse,M1,1.068081
diffuse,M1,1.000000
diffuse,M1,15.941041
diffuse,M1,27.593921
diffuse,M1,5.844133
diffuse,M1,4.812634
diffuse,M1,27.121707
diffuse,M1,3.436473
diffuse,M1,31.382769
diffuse,M1,2.119148
diffuse,M1,17.523869
diffuse,M1,3.684897
diffuse,M1,37.714998
diffuse,M1,2.654543
diffuse,M1,3.170029
diffuse,M1,1.383305
diffuse,M1,17.335823
diffuse,M1,16.331340
diffuse,M1,41.805873
diffuse,M1,16.072754
diffuse,M1,6.987089
diffuse,M1,13.643285
diffuse,M1,1.117736
diffuse,M1,1.000000
near-uniform,M2,1.759170
near-uniform,M2,2.431431
near-uniform,M2,2.185999
near-uniform,M2,5.562145
near-uniform,M2,2.199530
near-uniform,M2,2.559589
near-uniform,M2,11.884700
near-uniform,M2,3.856646
near-uniform,M2,1.235787
near-uniform,M2,1.009675
near-uniform,M2,1.996134
near-uniform,M2,1.595093
near-uniform,M2,10.869184
near-uniform,M2,1.000000
near-uniform,M2,2.894972
near-uniform,M2,1.959299
near-uniform,M2,1.000000
near-uniform,M2,2.313123
near-uniform,M2,3.815770
near-uniform,M2,6.248559
near-uniform,M2,3.828216
near-uniform,M2,6.720941
near-uniform,M2,7.854349
near-uniform,M2,1.842792
near-uniform,M2,4.285123
near-uniform,M2,2.042085
near-uniform,M2,2.262355
near-uniform,M2,1.988128
near-uniform,M2,1.319896
near-uniform,M2,1.000000
near-uniform,M2,2.465890
near-uniform,M2,1.521297
near-uniform,M2,2.667212
near-uniform,M2,1.370593
near-uniform,M2,10.248243
near-uniform,M2,1.829934
near-uniform,M2,3.766233
near-uniform,M2,2.334812
near-uniform,M2,2.842721
near-uniform,M2,3.234775
